Class,Program,Entry,cpu-cycles,instructions,cache-references,cache-misses,branch-instructions,branch-misses,page-faults,branch-loads,branch-load-misses,L1-dcache-loads,L1-dcache-load-misses,L1-dcache-stores,L1-icache-load-misses,LLC-loads,LLC-stores,LLC-store-misses,dTLB-loads,dTLB-store-misses
1091-Concert_Tickets,2024525.cpp,entry7.txt,72399740,119859443,475891,146285,20183295,125346,502,21054651,101324,40936089,453801,32672464,114133,31471,25651,26234,39879640,2172
1091-Concert_Tickets,4713330.cpp,entry2.txt,922274115,1412106511,3649049,336149,271240847,856035,322,269390848,837908,448449601,972713,265026968,767805,268341,681257,1873,463883778,1968
1091-Concert_Tickets,4713330.cpp,entry6.txt,1828820964,2917515727,7592409,929745,546748817,2181377,2666,546140791,2037593,949149136,8020668,656807375,4110240,759428,1305551,163346,956322332,16569
1091-Concert_Tickets,4713330.cpp,entry5.txt,797074929,1032340671,2962948,284766,195496470,563515,322,196034125,570837,335365888,926898,206853072,699923,260598,809761,3131,326727456,1321
1091-Concert_Tickets,4713330.cpp,entry3.txt,2725881043,3449356655,37979969,9879789,643234195,8015677,2666,642848718,7972580,1124156967,14173143,763633129,8181373,6932421,2221782,244436,1123549290,44328
1091-Concert_Tickets,4713330.cpp,entry4.txt,715168324,1248422504,4777858,1681687,232228680,1892580,2470,235179534,1874689,418021813,3309390,299389202,1505706,417369,211825,161291,414866419,14331
1091-Concert_Tickets,4713330.cpp,entry1.txt,1760766580,2395908761,18052616,3490112,451897427,3712347,2667,456076831,3593018,798097393,6632216,537851799,3070787,3094784,1244079,171645,774190413,20080
1091-Concert_Tickets,4713330.cpp,entry7.txt,1897454874,2754030197,17748416,3297553,524961819,4189907,2205,524617721,4107186,905783928,6808812,602103683,3959571,3009761,1384150,154426,904139401,19854
1091-Concert_Tickets,8177882.cpp,entry2.txt,369949565,753307749,946809,281545,139738403,131951,133,144280222,50760,248135241,235416,167920107,348094,53523,24867,3877,246045649,842
1091-Concert_Tickets,8177882.cpp,entry6.txt,1746663117,3166779323,3219986,1033166,563646719,1599788,3257,564761305,1556451,1035796361,14710109,794278593,2423609,268557,314485,225694,1035866009,20415
1091-Concert_Tickets,8177882.cpp,entry5.txt,307313684,626349350,747375,216585,114008828,126463,132,116760084,82787,202444961,176276,142051621,353710,33055,21827,4449,201483726,818
1091-Concert_Tickets,8177882.cpp,entry3.txt,2645709783,3370760284,29724468,10701692,601548553,11630432,3259,602386018,11646142,1101080535,11160385,833574972,4018193,4886801,644333,308638,1099480263,55362
1091-Concert_Tickets,8177882.cpp,entry4.txt,597528350,953328516,4918706,2142521,173394876,1379468,3257,174215299,1350641,306129077,3603429,232881293,1396219,435227,299940,214359,301673349,17741
1091-Concert_Tickets,8177882.cpp,entry1.txt,1840917794,2910097119,13917990,4228253,527019106,3584204,3258,530685870,3516042,966854967,5595245,745337486,2571305,2291613,457494,225810,943981239,26363
1091-Concert_Tickets,8177882.cpp,entry7.txt,1624707611,2586039798,13030411,3179416,465699136,3858823,2644,465326739,3827804,840472694,5431272,627940831,2255234,2220505,422558,205051,844260292,26248
1091-Concert_Tickets,6489020.cpp,entry2.txt,904300084,1633170090,2697957,779340,295744686,1164326,2478,299314399,1072779,530848687,10454773,379809423,1628824,234564,221246,167333,535483037,15120
1091-Concert_Tickets,6489020.cpp,entry6.txt,871922345,1574362064,2525879,930796,288345065,890177,2478,289781866,858819,518850322,11566158,380369696,1211979,227305,235864,174204,516465366,14336
1091-Concert_Tickets,6489020.cpp,entry5.txt,868439635,1548752762,2202250,684000,277679183,1147190,2478,272737893,1187405,495064217,10757139,382973267,1348713,221985,222847,163482,502840301,14657
1091-Concert_Tickets,6489020.cpp,entry3.txt,1185811389,1447319886,24597540,6958957,271704234,4702190,2477,272702075,4703269,463964476,10377833,320706692,2002475,5157288,616177,298396,461462273,72084
1091-Concert_Tickets,6489020.cpp,entry4.txt,488176267,763926034,4786189,1824550,141098914,1213450,2476,142450143,1192236,251260759,2638414,190482157,1015608,420412,218969,160860,245318043,13679
1091-Concert_Tickets,6489020.cpp,entry1.txt,910953220,1284137445,12879680,2731531,238266718,2557941,2478,240983814,2547625,424623851,5490382,310142013,1324722,2627708,314311,171623,419546908,17464
1091-Concert_Tickets,6489020.cpp,entry7.txt,903600122,1275654731,13322884,3676191,239231739,2802534,2478,242634465,2789242,416096866,5476869,288655124,1361252,2665856,340241,196282,416381656,24696
1091-Concert_Tickets,7972688.cpp,entry2.txt,1385084418,1918113364,7259306,920057,346067458,1629020,2866,347466961,1565210,617175221,12279743,435515434,4585589,710704,1346482,168140,617089198,15606
1091-Concert_Tickets,7972688.cpp,entry6.txt,1360815723,1905152034,5805835,990190,345994356,1521509,2866,347819722,1478686,613135423,13273737,435882805,3927556,609684,1184509,170623,606798316,15449
1091-Concert_Tickets,7972688.cpp,entry5.txt,1385698351,1811728159,8388416,924557,325609432,1810271,2866,331468090,1707752,599970513,13341609,434900677,5960902,1003456,1292460,161324,581566436,14710
1091-Concert_Tickets,7972688.cpp,entry3.txt,1710019078,1754438972,30009121,7691458,320944102,5340035,2866,320235600,5273671,547850072,12104537,374520188,4974176,5738687,1813954,297235,551665014,74134
1091-Concert_Tickets,7972688.cpp,entry4.txt,488797977,793501497,4010663,1535228,146726213,1171201,2474,146556372,1143770,255332644,2294019,190359137,963385,371653,223575,161213,254138961,13691
1091-Concert_Tickets,7972688.cpp,entry1.txt,1407765872,1660011517,15965324,2836361,303576966,3104776,2865,303328916,3087988,525566472,6450790,372233663,2342265,2845478,1277135,171153,524969154,17155
1091-Concert_Tickets,7972688.cpp,entry7.txt,1414045901,1617191722,17239858,3990136,297964386,3401968,2866,298648924,3389538,511977765,6735334,347981757,3662582,2960998,1321174,192842,509812958,25669
1091-Concert_Tickets,8344240.cpp,entry2.txt,1668967986,2512488315,8573791,863210,470793059,1932558,2470,470486922,1978453,821685930,7062888,547038131,13823743,762645,1690728,168173,826179954,15480
1091-Concert_Tickets,8344240.cpp,entry6.txt,1718463690,2517461734,8670716,1089726,475376885,2487292,2469,479462285,2529147,837069679,8418957,562361400,12246526,686960,1420151,170772,826542532,15703
1091-Concert_Tickets,8344240.cpp,entry5.txt,1483930026,2123640996,6681071,1029027,384573266,2078259,2471,383542188,2117376,685403194,7158128,485816331,12034364,513734,1256882,162548,692411609,14885
1091-Concert_Tickets,8344240.cpp,entry3.txt,2219256315,2656760627,37243477,9014485,509304505,6192667,2471,509128466,6299663,864389411,13955444,553138912,17376099,6520670,2171988,313676,867188745,83210
1091-Concert_Tickets,8344240.cpp,entry4.txt,599594057,1075925255,4556029,1772810,207848544,1387611,2470,209128541,1369024,360828383,2759266,246448459,1404057,407148,233657,162110,355884803,14679
1091-Concert_Tickets,8344240.cpp,entry1.txt,1660976168,2244057589,16731649,3277397,424763099,3494812,2471,423820243,3479567,727472818,6638832,483015115,4813977,3022325,1366691,170762,733064360,17756
1091-Concert_Tickets,8344240.cpp,entry7.txt,1739623733,2430489506,18893515,3527547,469793108,4081438,2471,473317593,4107536,800352005,7015048,508375262,9112890,3213426,1453170,196114,799377108,26692
1091-Concert_Tickets,5890862.cpp,entry2.txt,21252559,20080441,546266,275578,3778560,50255,2180,4238269,25090,6247063,215976,3375137,560603,7894,190232,190073,5132997,12266
1091-Concert_Tickets,5890862.cpp,entry6.txt,22830693,19647287,583525,261350,3897394,50879,2179,4038016,24943,5253273,255577,3603795,485161,29262,183596,190025,4995418,11438
1091-Concert_Tickets,5890862.cpp,entry5.txt,22250004,21114274,466856,296269,3876782,44402,2179,3924937,24549,5721475,245253,3416010,636141,4670,201530,193793,5309281,12345
1091-Concert_Tickets,5890862.cpp,entry3.txt,22619685,21200096,525896,265829,3944100,51852,2180,4072872,33641,5428043,215126,3397237,359209,25960,157741,200464,5452903,12413
1091-Concert_Tickets,5890862.cpp,entry4.txt,22133332,20405030,558209,336634,3908616,45310,2179,4147225,22497,6045487,234833,3519684,630337,6157,195559,190746,5308364,12495
1091-Concert_Tickets,5890862.cpp,entry1.txt,21479795,20456671,533836,262998,3751020,45635,2180,4143451,23898,6666956,245030,3493604,462800,9157,181611,193423,5185679,12077
1091-Concert_Tickets,5890862.cpp,entry7.txt,21689783,20354231,484897,274837,3734737,47521,2178,3383258,24728,6079513,236785,4022366,398842,15449,201117,202449,5190820,12544
1091-Concert_Tickets,1199099.cpp,entry2.txt,929003609,1654828009,3132393,786339,302660991,1143070,2477,302726017,1162693,539310657,10377153,392613116,1455867,301007,232268,165124,546336873,14512
1091-Concert_Tickets,1199099.cpp,entry6.txt,878343443,1587664288,2473397,968427,289711942,1116478,2477,292066309,1069981,522779908,11492253,385367284,1185414,263502,235373,173017,523479285,14824
1091-Concert_Tickets,1199099.cpp,entry5.txt,878440355,1584970171,2266320,699080,283142702,1232589,2476,282242082,1201115,515073453,10863882,388216305,1268302,239832,228380,165280,516638662,14822
1091-Concert_Tickets,1199099.cpp,entry3.txt,1191121231,1491139534,24223335,6923713,278105009,4709832,2477,277556961,4723507,473981705,10437962,329663787,1604755,5095985,655162,300013,473018988,72784
1091-Concert_Tickets,1199099.cpp,entry4.txt,489061858,768101319,4309689,1617413,141648113,1180501,2476,143137779,1161976,249434998,2980776,185967890,907197,458446,231757,160901,248494875,14341
1091-Concert_Tickets,1199099.cpp,entry1.txt,915421459,1280793540,12791989,3415024,238038139,2633367,2477,239700916,2582308,424961812,5332159,312432752,1305854,2611460,355960,180409,417899614,17521
1091-Concert_Tickets,1199099.cpp,entry7.txt,912552631,1310116157,12959867,3329110,246890097,2817237,2478,248326341,2810413,420926038,5597455,289376935,1407617,2652101,421678,205443,420631720,24585
1091-Concert_Tickets,689377.cpp,entry2.txt,1367325615,1884956316,6885696,849177,340483589,1635137,2474,343601903,1621627,604368937,12310109,433527227,7464247,595873,1373921,161019,598712538,14935
1091-Concert_Tickets,689377.cpp,entry6.txt,1392460675,1903675823,8114346,830753,346638624,1683857,2475,347979964,1616490,602738408,13134694,432408430,6875339,815738,1290254,163510,607462475,15077
1091-Concert_Tickets,689377.cpp,entry5.txt,1332761181,1806390762,7915833,738648,323680626,1528848,2475,326462466,1438851,582139039,12700205,428222846,7194164,649535,1323132,159944,573384773,14322
1091-Concert_Tickets,689377.cpp,entry3.txt,1788746342,1745024111,34444389,8692878,321345315,5327913,2475,322170750,5314284,543529634,13474900,373601462,9368173,6372237,1921575,254278,543229961,45733
1091-Concert_Tickets,689377.cpp,entry4.txt,483905560,783707130,4193365,1552115,140437985,1169348,2474,140668458,1167800,247870330,2662449,185455373,1066139,422198,217561,161877,252284482,13705
1091-Concert_Tickets,689377.cpp,entry1.txt,1429780419,1658172493,16741711,2841635,299763769,3136285,2475,298552131,3218689,516803439,6463923,364298843,3887294,2934301,1482698,203909,518716145,17516
1091-Concert_Tickets,689377.cpp,entry7.txt,1416298915,1603427780,17784465,3706234,295622048,3289943,2476,296345027,3287228,501694779,7012524,341784192,5792872,3115544,1334376,212983,499296331,24853
1091-Concert_Tickets,8407108.cpp,entry2.txt,1400089495,1901738195,7311556,894512,343215951,1766225,2475,345877439,1650542,615137453,12627907,435645184,6578643,640799,1318107,163836,614250429,14480
1091-Concert_Tickets,8407108.cpp,entry6.txt,1375433877,1908115275,6961034,812371,344007880,1613586,2475,345456820,1615837,604583561,12992243,432972721,5440168,572938,1355767,165534,612439668,15535
1091-Concert_Tickets,8407108.cpp,entry5.txt,1383560831,1819506323,7547337,779763,323967914,1857916,2477,326866299,1739545,590780233,12398027,435487204,7090606,657582,1350429,165856,582374331,15498
1091-Concert_Tickets,8407108.cpp,entry3.txt,1749287749,1738177552,31955728,8074395,321634601,5379717,2477,324332645,5414490,550435646,12435499,375128346,8893271,5790562,1977616,313081,545599083,73844
1091-Concert_Tickets,8407108.cpp,entry4.txt,481242430,778351599,4328885,1531542,143031372,1195804,2475,144642042,1175506,249206557,2485270,184604640,934180,399602,224821,164285,249332779,13706
1091-Concert_Tickets,8407108.cpp,entry1.txt,1435589538,1662850697,17195492,3207925,301214724,3233734,2476,301456066,3180307,523577013,6415401,370741125,4785177,2955825,1447616,176616,525332872,18073
1091-Concert_Tickets,8407108.cpp,entry7.txt,1390926503,1602563818,17728875,3658277,297188959,3383932,2475,299158121,3328904,506803640,6789144,342909809,5362626,3045566,1357609,195566,501000223,25297
1091-Concert_Tickets,4547977.cpp,entry2.txt,1273212275,2515407110,2539236,1129752,479480226,1264984,2863,480973512,1218019,862416876,5160545,561864650,1730919,204230,252212,168571,866746049,15482
1091-Concert_Tickets,4547977.cpp,entry6.txt,1264820029,2547350886,2671179,826273,480379485,1417153,2864,474369332,1538321,842724135,7177749,563980873,2042966,253513,274166,171363,866195461,15314
1091-Concert_Tickets,4547977.cpp,entry5.txt,1145711356,2164409678,2616928,807918,396790901,1026703,2864,394445549,1046066,731361501,5759738,499255222,1620489,235798,251738,180958,736553410,15401
1091-Concert_Tickets,4547977.cpp,entry3.txt,1637871754,2550081415,28432382,7926787,502000591,5228132,2864,502988798,5263998,860085657,11325049,555995415,2456428,5299724,702333,283515,843606278,74770
1091-Concert_Tickets,4547977.cpp,entry4.txt,700844652,1242789585,5323476,1705091,232613507,1796115,2667,229406206,1862907,403761721,3012966,287808499,1398592,423323,239631,169682,412231711,14557
1091-Concert_Tickets,4547977.cpp,entry1.txt,1282590913,2166121366,15672570,3432834,416435568,2963958,2863,412807784,2940103,727414728,6211630,492014789,2008599,2666891,394305,174656,725593976,18689
1091-Concert_Tickets,4547977.cpp,entry7.txt,1342281559,2344554787,16306963,4161099,457441318,3709014,2862,455282122,3644288,783716310,6308103,508505372,2260033,2792751,439004,200172,787463458,28998
1091-Concert_Tickets,3007872.cpp,entry2.txt,60762699,100270782,800914,343339,16885687,111897,437,17282572,81232,34441649,337136,27154061,129962,25582,22808,20159,33294968,1595
1091-Concert_Tickets,3007872.cpp,entry6.txt,59366468,96486790,858109,307005,15267670,111362,431,16820874,81836,33868741,335888,27149481,124973,27384,23433,17780,32808122,1655
1091-Concert_Tickets,3007872.cpp,entry5.txt,69115596,104627538,503717,190469,17165385,138237,429,16644440,125215,31197565,279832,24305863,163657,38001,25556,25183,33263616,2134
1091-Concert_Tickets,3007872.cpp,entry3.txt,52946842,88824771,471035,177805,14826013,113595,402,15675546,86938,28732666,300875,22235416,189584,32162,26593,21074,30522257,1755
1091-Concert_Tickets,3007872.cpp,entry4.txt,58283485,90509326,823183,246628,15065483,119491,415,16172756,88070,31409921,287340,25983847,98746,31788,18923,15858,29167235,1494
1091-Concert_Tickets,3007872.cpp,entry1.txt,55458148,90833161,518782,200035,14828544,109913,413,15832667,84903,30702726,259728,24035791,153746,41643,27011,23579,31694581,1796
1091-Concert_Tickets,3007872.cpp,entry7.txt,56820093,93756136,483520,180019,15650967,106221,418,16535567,80077,31477171,260976,24498120,120647,35028,25804,23290,31148945,1816
1091-Concert_Tickets,3050670.cpp,entry2.txt,1296684147,2325974680,2668303,899560,415747126,1558197,2476,419156929,1494411,777604355,16568012,578931560,1546888,183196,240566,167784,778489683,14835
1091-Concert_Tickets,3050670.cpp,entry6.txt,1110950718,1988276363,2996832,832311,361649860,1311407,2477,365149109,1272728,658015981,15580835,489673243,1717181,286416,253266,170960,656858267,15458
1091-Concert_Tickets,3050670.cpp,entry5.txt,1284908889,2271468988,2403775,730375,407978550,1724525,2476,407544152,1707594,751885740,16810645,577119067,1554413,213519,236041,174490,748088721,15404
1091-Concert_Tickets,3050670.cpp,entry3.txt,1750723144,2159106322,26006896,7938589,398455128,7496640,2478,400380388,7492661,708740858,10797013,518705704,2555179,5370925,635065,325582,704333882,81028
1091-Concert_Tickets,3050670.cpp,entry4.txt,481633356,775618989,3908655,1613375,141912443,1163990,2475,143111784,1152750,249703149,2267436,186605064,835888,386296,214800,164233,250361813,13252
1091-Concert_Tickets,3050670.cpp,entry1.txt,947540171,1355490658,12887793,3396994,253075092,2626962,2477,255020477,2640214,441890863,5347859,322072076,1302808,2591278,298129,174713,437693146,17884
1091-Concert_Tickets,3050670.cpp,entry7.txt,1074996429,1633286077,13043806,3390632,302352096,3045663,2476,303751969,3042508,528726804,5553187,375148935,1290773,2646690,350020,204494,527615853,24355
1091-Concert_Tickets,7974210.cpp,entry2.txt,1618251049,2460167633,8104957,878102,463901349,1879574,2471,465290300,1859207,813356742,6764261,546250474,8964214,680786,1610678,160834,808708744,15841
1091-Concert_Tickets,7974210.cpp,entry6.txt,1633838436,2491652539,6985567,871680,470899485,2351667,2471,471980636,2265424,824936029,7698852,559767702,7491230,641686,1456278,160258,807814426,14671
1091-Concert_Tickets,7974210.cpp,entry5.txt,1520284529,2104872375,7813645,859650,381361738,2401852,2470,379970509,2475781,673526089,7634939,478936746,10894196,642546,1341381,173448,680955251,14916
1091-Concert_Tickets,7974210.cpp,entry3.txt,2129558805,2616170875,35283509,8532174,503192896,6153708,2472,503848917,6017878,852565223,13338379,548806294,13262944,6206019,2237523,295829,857210381,72998
1091-Concert_Tickets,7974210.cpp,entry4.txt,595080392,1068761528,4720446,1628726,205815923,1461926,2470,207519134,1403513,360139681,2779751,248384602,1166263,414652,222889,160495,356056119,13596
1091-Concert_Tickets,7974210.cpp,entry1.txt,1648991369,2204241679,18007695,3499163,418524569,3488428,2471,418974153,3540897,720671969,6672669,483008975,5926512,3110922,1427799,172047,717909717,18504
1091-Concert_Tickets,7974210.cpp,entry7.txt,1715336021,2406460829,18441467,3509629,465392165,3994583,2471,467855792,3990990,788828936,7012853,501377918,8345552,3130168,1345737,192374,787773066,27026
1091-Concert_Tickets,8459541.cpp,entry2.txt,1122402218,2228179615,2484574,869178,426694706,1270639,2925,425231547,1248951,756824511,5197958,507227130,1773702,287408,262974,190176,736306069,16495
1091-Concert_Tickets,8459541.cpp,entry6.txt,1148927241,2267072634,3129517,936708,431583930,1767419,2925,433644383,1769780,755387744,6351588,516625797,1983832,278451,318313,179042,759462230,16527
1091-Concert_Tickets,8459541.cpp,entry5.txt,999708766,1844952878,2687263,849557,342929908,1362132,2926,344385445,1394523,620883844,5715796,443728797,1670688,233358,258726,186820,609150809,16634
1091-Concert_Tickets,8459541.cpp,entry3.txt,1522456276,2356255166,24967116,7066736,461964515,5373757,2925,465285901,5385740,792833458,10401466,505720883,2363521,5191900,669290,358729,782949652,80929
1091-Concert_Tickets,8459541.cpp,entry4.txt,609984690,1082931189,4389438,1824676,202329178,1864889,2471,201255931,1835455,354541449,2688387,249484202,1307915,424549,225909,160430,359990862,13654
1091-Concert_Tickets,8459541.cpp,entry1.txt,1175286070,1959912401,13634750,3601948,376750155,2934299,2925,378013446,2887417,657770821,5440766,445888186,1895530,2666155,384618,258095,660253674,26304
1091-Concert_Tickets,8459541.cpp,entry7.txt,1250960278,2163561831,14537959,3804332,425244346,3688636,2925,431682975,3520611,732951099,5840434,464443482,2131123,2843004,418187,196754,723936262,26798
1091-Concert_Tickets,6096802.cpp,entry2.txt,1652801500,2483389090,9446700,818364,470889284,1915459,2471,471882575,1809789,828133534,6991474,552915483,13990181,759280,1480092,161368,813816852,15294
1091-Concert_Tickets,6096802.cpp,entry6.txt,1642766740,2527621235,7698867,948218,477730588,2037952,2471,477690215,2026606,831851526,8183177,558082865,10176533,743071,1501106,160256,828016201,15339
1091-Concert_Tickets,6096802.cpp,entry5.txt,1520277756,2120194389,7153165,791332,385836280,1936378,2470,387818979,1814543,692381892,7397929,486935793,12632953,580481,1422705,192166,686489266,15665
1091-Concert_Tickets,6096802.cpp,entry3.txt,2171751068,2665519374,34496669,8513769,507493102,6843637,2469,504312094,6869369,851239859,13465272,547629633,16539372,6329110,2085263,319587,876813458,78341
1091-Concert_Tickets,6096802.cpp,entry4.txt,610952990,1068244994,4279783,1425279,205625393,1859861,2470,205618310,1764953,357886190,2675026,250849621,1243018,455313,231530,162459,358576595,13970
1091-Concert_Tickets,6096802.cpp,entry1.txt,1672878546,2244487993,17682388,3551867,425379138,3801110,2470,426304847,3870229,727082024,6867117,483486166,6546293,2971896,1201929,168496,734798873,18059
1091-Concert_Tickets,6096802.cpp,entry7.txt,1772333327,2442747336,21051409,3963952,469583074,4110710,2469,469813331,4191585,797017486,7395761,507336832,10714677,3372558,1758439,195476,805186243,27595
1091-Concert_Tickets,6522713.cpp,entry2.txt,1632958915,2493527903,9187942,964233,468852447,1978993,2471,467389247,2094254,820133650,6736210,554455155,13531915,661928,1579715,177012,823584721,16064
1091-Concert_Tickets,6522713.cpp,entry6.txt,1611237428,2504305629,7104437,939236,472915022,2085170,2471,474966835,2052273,831725900,7754518,561634515,9363778,564906,1404975,164168,822435216,15417
1091-Concert_Tickets,6522713.cpp,entry5.txt,1489977176,2111192611,6743300,815990,386599942,1771991,2471,386798319,1775890,686815849,7286763,485004800,14711073,721131,1272460,160552,687653021,15289
1091-Concert_Tickets,6522713.cpp,entry3.txt,2204518183,2639118081,37309890,8947862,512438707,6262525,2471,514064818,6206128,870703627,14012730,555002634,17490987,6527123,2304876,318595,861542330,80850
1091-Concert_Tickets,6522713.cpp,entry4.txt,604970423,1090267315,4238699,1595498,203462498,1664056,2470,202105023,1707897,348656824,2988409,245444434,1189643,452242,215010,165668,368513084,14328
1091-Concert_Tickets,6522713.cpp,entry1.txt,1652259368,2203340675,17912288,3598742,422767732,3414183,2473,423209833,3507117,726665722,6575571,482057634,5888894,3036882,1381960,164745,721599717,17687
1091-Concert_Tickets,6522713.cpp,entry7.txt,1808178928,2405313173,20622300,3904543,469763086,4590804,2471,474355161,4451675,807899115,7747757,510870577,12211071,3363127,1619502,208890,786161994,28524
