file,compiler,version,optimization,bin_min_size,bin_max_size,bin_mean_size,time
U7LH,gcc,9,-O0,1446,1446,1446.0,1.6659183502197266
U7LH,gcc,9,-O1,1449,1449,1449.0,2.010467767715454
U7LH,gcc,9,-O2,1444,1444,1444.0,2.0474023818969727
U7LH,gcc,9,-O3,1444,1444,1444.0,2.073774099349976
U7LH,gcc,9,-Os,1433,1433,1433.0,2.190866470336914
U7LH,gcc,9,-Ofast,1528,1528,1528.0,2.009631395339966
U7LH,gcc,10,-O0,1446,1446,1446.0,1.874999046325684
U7LH,gcc,10,-O1,1449,1449,1449.0,2.13436245918274
U7LH,gcc,10,-O2,1444,1444,1444.0,2.1541225910186768
U7LH,gcc,10,-O3,1444,1444,1444.0,2.1380093097686768
U7LH,gcc,10,-Os,1433,1433,1433.0,1.974738597869873
U7LH,gcc,10,-Ofast,1528,1528,1528.0,2.084167957305908
U7LH,gcc,11,-O0,1449,1449,1449.0,1.9187462329864504
U7LH,gcc,11,-O1,1449,1449,1449.0,2.2376272678375244
U7LH,gcc,11,-O2,1441,1441,1441.0,2.22278380393982
U7LH,gcc,11,-O3,1441,1441,1441.0,2.325225591659546
U7LH,gcc,11,-Os,1433,1433,1433.0,2.100618362426758
U7LH,gcc,11,-Ofast,1525,1525,1525.0,2.1602470874786377
U7LH,gcc,12,-O0,1449,1449,1449.0,2.15275502204895
U7LH,gcc,12,-O1,1447,1447,1447.0,2.223674774169922
U7LH,gcc,12,-O2,1441,1441,1441.0,2.229372978210449
U7LH,gcc,12,-O3,1441,1441,1441.0,2.27313232421875
U7LH,gcc,12,-Os,1433,1433,1433.0,2.376952648162842
U7LH,gcc,12,-Ofast,1525,1525,1525.0,2.288264036178589
U9QA,gcc,9,-O0,1448,1448,1448.0,1.914268493652344
U9QA,gcc,9,-O1,1450,1450,1450.0,2.1407251358032227
U9QA,gcc,9,-O2,1445,1445,1445.0,1.9886646270751955
U9QA,gcc,9,-O3,1445,1445,1445.0,1.9723732471466064
U9QA,gcc,9,-Os,1434,1434,1434.0,2.111195802688598
U9QA,gcc,9,-Ofast,1529,1529,1529.0,2.10969352722168
U9QA,gcc,10,-O0,1448,1448,1448.0,1.83699893951416
U9QA,gcc,10,-O1,1450,1450,1450.0,2.0534136295318604
U9QA,gcc,10,-O2,1445,1445,1445.0,2.038735866546631
U9QA,gcc,10,-O3,1445,1445,1445.0,2.165687561035156
U9QA,gcc,10,-Os,1434,1434,1434.0,2.127891063690185
U9QA,gcc,10,-Ofast,1529,1529,1529.0,2.1672794818878174
U9QA,gcc,11,-O0,1451,1451,1451.0,1.951423168182373
U9QA,gcc,11,-O1,1450,1450,1450.0,2.2711355686187744
U9QA,gcc,11,-O2,1442,1442,1442.0,2.029784202575684
U9QA,gcc,11,-O3,1442,1442,1442.0,1.996634006500244
U9QA,gcc,11,-Os,1434,1434,1434.0,2.175190687179565
U9QA,gcc,11,-Ofast,1526,1526,1526.0,2.360058069229126
U9QA,gcc,12,-O0,1451,1451,1451.0,2.04404616355896
U9QA,gcc,12,-O1,1450,1450,1450.0,2.1001734733581543
U9QA,gcc,12,-O2,1442,1442,1442.0,2.272541046142578
U9QA,gcc,12,-O3,1442,1442,1442.0,2.252661228179932
U9QA,gcc,12,-Os,1434,1434,1434.0,2.0248043537139893
U9QA,gcc,12,-Ofast,1526,1526,1526.0,2.392608165740967
UB6X,gcc,9,-O0,1444,1444,1444.0,1.8166882991790767
UB6X,gcc,9,-O1,1438,1438,1438.0,1.973928451538086
UB6X,gcc,9,-O2,1433,1433,1433.0,1.9496991634368896
UB6X,gcc,9,-O3,1433,1433,1433.0,2.0308427810668945
UB6X,gcc,9,-Os,1426,1426,1426.0,2.180440664291382
UB6X,gcc,9,-Ofast,1517,1517,1517.0,2.078464269638061
UB6X,gcc,10,-O0,1444,1444,1444.0,1.9710721969604488
UB6X,gcc,10,-O1,1438,1438,1438.0,2.017500400543213
UB6X,gcc,10,-O2,1433,1433,1433.0,2.0892672538757324
UB6X,gcc,10,-O3,1433,1433,1433.0,2.210988044738769
UB6X,gcc,10,-Os,1426,1426,1426.0,2.0230746269226074
UB6X,gcc,10,-Ofast,1517,1517,1517.0,2.212493658065796
UB6X,gcc,11,-O0,1447,1447,1447.0,1.9462523460388184
UB6X,gcc,11,-O1,1438,1438,1438.0,2.188117027282715
UB6X,gcc,11,-O2,1433,1433,1433.0,2.1219558715820312
UB6X,gcc,11,-O3,1433,1433,1433.0,2.035166025161743
UB6X,gcc,11,-Os,1426,1426,1426.0,2.0283169746398926
UB6X,gcc,11,-Ofast,1517,1517,1517.0,2.2531557083129883
UB6X,gcc,12,-O0,1447,1447,1447.0,2.308626651763916
UB6X,gcc,12,-O1,1438,1438,1438.0,2.282059907913208
UB6X,gcc,12,-O2,1433,1433,1433.0,2.2437429428100586
UB6X,gcc,12,-O3,1433,1433,1433.0,2.243645668029785
UB6X,gcc,12,-Os,1426,1426,1426.0,2.4582748413085938
UB6X,gcc,12,-Ofast,1517,1517,1517.0,2.380415678024292
UJKL,gcc,9,-O0,1601,1601,1601.0,1.8692848682403564
UJKL,gcc,9,-O1,1444,1444,1444.0,2.0490024089813232
UJKL,gcc,9,-O2,1439,1439,1439.0,1.9790499210357664
UJKL,gcc,9,-O3,1439,1439,1439.0,2.003216028213501
UJKL,gcc,9,-Os,1435,1435,1435.0,1.9807448387146
UJKL,gcc,9,-Ofast,1523,1523,1523.0,2.0786423683166504
UJKL,gcc,10,-O0,1601,1601,1601.0,2.0654115676879883
UJKL,gcc,10,-O1,1444,1444,1444.0,2.134660005569458
UJKL,gcc,10,-O2,1439,1439,1439.0,2.3285882472991943
UJKL,gcc,10,-O3,1439,1439,1439.0,2.1978907585144043
UJKL,gcc,10,-Os,1435,1435,1435.0,2.12778115272522
UJKL,gcc,10,-Ofast,1523,1523,1523.0,2.044651508331299
UJKL,gcc,11,-O0,1604,1604,1604.0,2.037921667098999
UJKL,gcc,11,-O1,1444,1444,1444.0,2.745455741882324
UJKL,gcc,11,-O2,1439,1439,1439.0,2.836666345596313
UJKL,gcc,11,-O3,1439,1439,1439.0,2.4867072105407715
UJKL,gcc,11,-Os,1435,1435,1435.0,2.430638551712036
UJKL,gcc,11,-Ofast,1523,1523,1523.0,2.6956264972686768
UJKL,gcc,12,-O0,1604,1604,1604.0,2.375365734100342
UJKL,gcc,12,-O1,1444,1444,1444.0,2.5677738189697266
UJKL,gcc,12,-O2,1439,1439,1439.0,2.7261955738067627
UJKL,gcc,12,-O3,1439,1439,1439.0,2.560431957244873
UJKL,gcc,12,-Os,1435,1435,1435.0,2.453856468200684
UJKL,gcc,12,-Ofast,1523,1523,1523.0,2.5652449131011963
