folder_id,file,compiler,version,optimization,bin_min_size,bin_max_size,bin_mean_size,time
AFKX,AFKX2.c,gcc,12,-O0,1464,1464,1464.0,1.7866709232330322
AFKX,AFKX2.c,gcc,12,-O1,1448,1448,1448.0,1.962002277374268
AFKX,AFKX2.c,gcc,12,-O2,1442,1442,1442.0,2.0799238681793213
AFKX,AFKX2.c,gcc,12,-O3,1442,1442,1442.0,2.031293630599976
AFKX,AFKX2.c,gcc,12,-Os,1434,1434,1434.0,2.0373220443725586
AFKX,AFKX2.c,gcc,12,-Ofast,1526,1526,1526.0,1.9863648414611816
AFKX,AFKX3.c,gcc,9,-O0,1461,1461,1461.0,1.6351876258850098
AFKX,AFKX3.c,gcc,9,-O1,1448,1448,1448.0,1.7520053386688232
AFKX,AFKX3.c,gcc,9,-O2,1442,1442,1442.0,1.7470567226409912
AFKX,AFKX3.c,gcc,9,-O3,1442,1442,1442.0,1.76615309715271
AFKX,AFKX3.c,gcc,9,-Os,1434,1434,1434.0,1.791966199874878
AFKX,AFKX3.c,gcc,9,-Ofast,1526,1526,1526.0,1.8224189281463623
AFKX,AFKX3.c,gcc,10,-O0,1461,1461,1461.0,1.7439632415771484
AFKX,AFKX3.c,gcc,10,-O1,1448,1448,1448.0,1.9508702754974363
AFKX,AFKX3.c,gcc,10,-O2,1442,1442,1442.0,1.866758823394776
AFKX,AFKX3.c,gcc,10,-O3,1442,1442,1442.0,1.7926974296569824
AFKX,AFKX3.c,gcc,10,-Os,1434,1434,1434.0,1.941199541091919
AFKX,AFKX3.c,gcc,10,-Ofast,1526,1526,1526.0,1.9185423851013184
AFKX,AFKX3.c,gcc,11,-O0,1464,1464,1464.0,1.7213027477264404
AFKX,AFKX3.c,gcc,11,-O1,1448,1448,1448.0,1.8407542705535889
AFKX,AFKX3.c,gcc,11,-O2,1442,1442,1442.0,1.84204649925232
AFKX,AFKX3.c,gcc,11,-O3,1442,1442,1442.0,1.794898271560669
AFKX,AFKX3.c,gcc,11,-Os,1434,1434,1434.0,1.9873666763305664
AFKX,AFKX3.c,gcc,11,-Ofast,1526,1526,1526.0,2.1213715076446533
AFKX,AFKX3.c,gcc,12,-O0,1464,1464,1464.0,1.826133728027344
AFKX,AFKX3.c,gcc,12,-O1,1448,1448,1448.0,1.9756238460540767
AFKX,AFKX3.c,gcc,12,-O2,1442,1442,1442.0,2.15720796585083
AFKX,AFKX3.c,gcc,12,-O3,1442,1442,1442.0,1.986480951309204
AFKX,AFKX3.c,gcc,12,-Os,1434,1434,1434.0,2.26459002494812
AFKX,AFKX3.c,gcc,12,-Ofast,1526,1526,1526.0,1.9921627044677728
AFKX,AFKX4.c,gcc,9,-O0,1519,1519,1519.0,1.64681077003479
AFKX,AFKX4.c,gcc,9,-O1,1486,1486,1486.0,2.031014919281006
AFKX,AFKX4.c,gcc,9,-O2,1445,1445,1445.0,1.8297398090362549
AFKX,AFKX4.c,gcc,9,-O3,1445,1445,1445.0,1.8979272842407229
AFKX,AFKX4.c,gcc,9,-Os,1438,1438,1438.0,1.916738748550415
AFKX,AFKX4.c,gcc,9,-Ofast,1529,1529,1529.0,1.871122121810913
AFKX,AFKX4.c,gcc,10,-O0,1519,1519,1519.0,1.7410638332366943
AFKX,AFKX4.c,gcc,10,-O1,1486,1486,1486.0,1.851435661315918
AFKX,AFKX4.c,gcc,10,-O2,1445,1445,1445.0,2.001537084579468
AFKX,AFKX4.c,gcc,10,-O3,1445,1445,1445.0,1.6608853340148926
AFKX,AFKX4.c,gcc,10,-Os,1438,1438,1438.0,1.808677196502685
AFKX,AFKX4.c,gcc,10,-Ofast,1529,1529,1529.0,1.8441920280456543
AFKX,AFKX4.c,gcc,11,-O0,1522,1522,1522.0,1.7046654224395752
AFKX,AFKX4.c,gcc,11,-O1,1486,1486,1486.0,1.84633207321167
AFKX,AFKX4.c,gcc,11,-O2,1445,1445,1445.0,1.9751925468444824
AFKX,AFKX4.c,gcc,11,-O3,1445,1445,1445.0,1.9421718120574951
AFKX,AFKX4.c,gcc,11,-Os,1438,1438,1438.0,1.9895780086517327
AFKX,AFKX4.c,gcc,11,-Ofast,1529,1529,1529.0,2.00825834274292
AFKX,AFKX4.c,gcc,12,-O0,1522,1522,1522.0,1.900740623474121
AFKX,AFKX4.c,gcc,12,-O1,1501,1501,1501.0,2.141611337661743
AFKX,AFKX4.c,gcc,12,-O2,1442,1442,1442.0,2.018040418624878
AFKX,AFKX4.c,gcc,12,-O3,1442,1442,1442.0,2.097604751586914
AFKX,AFKX4.c,gcc,12,-Os,1434,1434,1434.0,2.0601015090942383
AFKX,AFKX4.c,gcc,12,-Ofast,1526,1526,1526.0,2.057302713394165
DYVN,DYVN1.c,gcc,9,-O0,1524,1524,1524.0,1.701657772064209
DYVN,DYVN1.c,gcc,9,-O1,1506,1506,1506.0,2.086792230606079
DYVN,DYVN1.c,gcc,9,-O2,1433,1433,1433.0,1.7903931140899658
DYVN,DYVN1.c,gcc,9,-O3,1433,1433,1433.0,1.4321660995483398
DYVN,DYVN1.c,gcc,9,-Os,1426,1426,1426.0,1.6561379432678225
DYVN,DYVN1.c,gcc,9,-Ofast,1517,1517,1517.0,2.0927813053131104
DYVN,DYVN1.c,gcc,10,-O0,1524,1524,1524.0,1.57619047164917
DYVN,DYVN1.c,gcc,10,-O1,1504,1504,1504.0,2.097959041595459
DYVN,DYVN1.c,gcc,10,-O2,1433,1433,1433.0,1.7035059928894043
DYVN,DYVN1.c,gcc,10,-O3,1433,1433,1433.0,1.5525219440460205
